test_number,stageinflight,time(s),ax(ms2),ay(ms2),az(ms2),gx(deg/s),gy(deg/s),gz(deg/s),pitch_error(deg),roll_error(deg),yaw_error(deg),m0_output(pwm),m1_output(pwm),m2_output(pwm),m3_output(pwm)
3, 1, 65.15, 0.34, -0.10, 9.25, 0.00, 0.12, -0.01, -0.03, -0.04, 0.34, 1069.51, 1000.00, 1000.00, 1083.24
3, 1, 65.16, -1.10, 0.10, 10.42, 0.00, -0.14, -0.02, -0.03, -0.04, 0.34, 1069.53, 1000.00, 1000.00, 1083.25
3, 1, 65.16, -1.38, -0.41, 10.33, -0.00, -0.01, -0.00, -0.03, -0.04, 0.34, 1069.55, 1000.00, 1000.00, 1083.24
3, 1, 65.16, 0.38, 0.52, 9.12, -0.00, 0.13, -0.01, -0.03, -0.04, 0.34, 1069.53, 1000.00, 1000.00, 1083.28
3, 1, 65.17, -0.71, -0.42, 9.73, 0.00, -0.11, 0.00, -0.03, -0.04, 0.34, 1069.57, 1000.00, 1000.00, 1083.23
3, 1, 65.17, -1.56, 0.75, 10.77, 0.00, -0.08, 0.02, -0.03, -0.04, 0.34, 1069.54, 1000.00, 1000.00, 1083.26
3, 1, 65.18, -0.50, 0.01, 9.29, -0.00, 0.11, -0.00, -0.03, -0.04, 0.34, 1070.54, 1000.00, 1000.00, 1084.24
3, 1, 65.18, 0.53, 0.40, 9.17, 0.00, 0.06, -0.01, -0.03, -0.04, 0.34, 1070.55, 1000.00, 1000.00, 1084.26
3, 1, 65.18, -1.80, -0.02, 10.31, 0.00, -0.17, 0.01, -0.03, -0.04, 0.34, 1070.55, 1000.00, 1000.00, 1084.24
3, 1, 65.19, -0.74, 0.68, 9.97, -0.02, 0.11, -0.02, -0.03, -0.04, 0.34, 1070.53, 1000.00, 1000.00, 1084.30
3, 1, 65.19, 0.60, -0.74, 8.48, 0.01, 0.08, -0.00, -0.03, -0.04, 0.34, 1070.61, 1000.00, 1000.00, 1084.23
3, 1, 65.20, -2.05, 0.91, 11.42, -0.01, -0.28, 0.00, -0.03, -0.04, 0.34, 1069.59, 1000.00, 1000.00, 1083.26
3, 1, 65.20, -0.68, -0.24, 10.19, 0.00, 0.21, -0.01, -0.03, -0.04, 0.34, 1069.57, 1000.00, 1000.00, 1083.28
3, 1, 65.20, 1.30, 0.23, 7.79, 0.00, 0.08, 0.01, -0.03, -0.04, 0.34, 1069.59, 1000.00, 1000.00, 1083.24
3, 1, 65.21, -2.73, -0.63, 11.93, 0.01, -0.28, 0.02, -0.03, -0.04, 0.34, 1069.59, 1000.00, 1000.00, 1083.21
3, 1, 65.21, -0.21, 0.29, 8.96, -0.00, 0.20, -0.02, -0.03, -0.04, 0.34, 1069.56, 1000.00, 1000.00, 1083.28
3, 1, 65.22, -0.48, -0.21, 9.44, 0.00, -0.06, -0.00, -0.03, -0.04, 0.34, 1069.60, 1000.00, 1000.00, 1083.24
3, 1, 65.22, -1.05, 0.85, 10.24, -0.01, -0.04, -0.00, -0.03, -0.04, 0.34, 1069.58, 1000.00, 1000.00, 1083.29
3, 1, 65.22, -0.27, -0.23, 9.09, 0.01, 0.11, -0.01, -0.03, -0.04, 0.34, 1069.59, 1000.00, 1000.00, 1083.28
3, 1, 65.23, -0.09, 0.81, 9.40, -0.01, -0.04, 0.01, -0.03, -0.04, 0.34, 1069.57, 1000.00, 1000.00, 1083.29
3, 1, 65.23, -1.93, -0.41, 10.35, 0.02, -0.11, 0.00, -0.03, -0.04, 0.34, 1069.59, 1000.00, 1000.00, 1083.25
3, 1, 65.24, -0.46, 0.58, 10.14, -0.02, 0.11, 0.00, -0.03, -0.04, 0.34, 1069.57, 1000.00, 1000.00, 1083.28
3, 1, 65.24, 0.64, 0.19, 8.96, 0.02, 0.08, -0.00, -0.03, -0.04, 0.34, 1069.58, 1000.00, 1000.00, 1083.26
3, 1, 65.24, -1.27, -0.07, 10.25, -0.01, -0.21, 0.00, -0.03, -0.04, 0.34, 1069.62, 1000.00, 1000.00, 1083.22
3, 1, 65.25, -1.58, 0.45, 11.06, 0.01, 0.01, -0.00, -0.03, -0.04, 0.34, 1069.60, 1000.00, 1000.00, 1083.27
3, 1, 65.25, 0.57, 0.17, 8.06, -0.01, 0.17, -0.03, -0.03, -0.04, 0.34, 1069.62, 1000.00, 1000.00, 1083.28
3, 1, 65.26, -0.57, -0.39, 10.66, 0.01, -0.18, 0.00, -0.03, -0.04, 0.34, 1069.67, 1000.00, 1000.00, 1083.22
3, 1, 65.26, -1.89, 0.74, 10.48, -0.00, 0.04, -0.00, -0.03, -0.04, 0.34, 1069.59, 1000.00, 1000.00, 1083.33
3, 1, 65.26, 0.70, 0.07, 8.57, 0.00, 0.15, 0.00, -0.03, -0.04, 0.34, 1069.62, 1000.00, 1000.00, 1083.27
3, 1, 65.27, -0.92, 0.09, 9.70, -0.00, -0.14, 0.02, -0.03, -0.04, 0.34, 1069.61, 1000.00, 1000.00, 1083.26
3, 1, 65.27, -2.03, 0.38, 10.87, 0.00, -0.05, -0.00, -0.03, -0.04, 0.34, 1069.60, 1000.00, 1000.00, 1083.29
3, 1, 65.28, 0.83, 0.15, 8.18, -0.00, 0.23, -0.00, -0.03, -0.04, 0.34, 1070.60, 1000.00, 1000.00, 1084.28
3, 1, 65.28, -0.60, 0.66, 9.82, -0.00, -0.14, 0.00, -0.03, -0.04, 0.34, 1070.58, 1000.00, 1000.00, 1084.29
3, 1, 65.28, -1.78, 0.25, 10.49, 0.00, -0.06, 0.00, -0.03, -0.04, 0.34, 1070.59, 1000.00, 1000.00, 1084.29
3, 1, 65.29, -0.34, 0.26, 9.09, -0.00, 0.13, -0.00, -0.03, -0.04, 0.34, 1070.58, 1000.00, 1000.00, 1084.30
3, 1, 65.29, 0.32, 0.53, 9.16, -0.01, 0.05, 0.01, -0.03, -0.04, 0.34, 1070.56, 1000.00, 1000.00, 1084.30
3, 1, 65.30, -1.31, 0.63, 9.43, 0.00, -0.05, 0.01, -0.03, -0.04, 0.34, 1069.52, 1000.00, 1000.00, 1083.34
3, 1, 65.30, -1.22, 0.09, 9.96, -0.00, 0.02, 0.00, -0.03, -0.04, 0.34, 1069.53, 1000.00, 1000.00, 1083.32
3, 1, 65.30, 0.44, 0.64, 8.56, -0.00, 0.11, -0.00, -0.03, -0.04, 0.34, 1069.51, 1000.00, 1000.00, 1083.33
3, 1, 65.31, -1.60, -0.15, 10.18, 0.00, -0.11, 0.00, -0.03, -0.04, 0.34, 1069.52, 1000.00, 1000.00, 1083.32
3, 1, 65.31, -0.51, 0.67, 9.86, -0.00, 0.04, -0.00, -0.03, -0.04, 0.34, 1069.51, 1000.00, 1000.00, 1083.34
3, 1, 65.32, -0.37, -0.13, 9.27, -0.00, 0.04, -0.00, -0.03, -0.04, 0.34, 1069.53, 1000.00, 1000.00, 1083.33
3, 1, 65.32, -0.79, 0.53, 9.60, -0.00, -0.05, 0.00, -0.03, -0.04, 0.34, 1069.51, 1000.00, 1000.00, 1083.34
3, 1, 65.32, -1.08, -0.08, 10.02, 0.00, -0.01, 0.00, -0.03, -0.04, 0.34, 1069.53, 1000.00, 1000.00, 1083.32
3, 1, 65.33, -0.43, 1.17, 9.08, -0.02, 0.04, 0.00, -0.03, -0.04, 0.34, 1069.49, 1000.00, 1000.00, 1083.37
3, 1, 65.33, -0.43, -0.70, 8.69, 0.02, 0.06, -0.01, -0.03, -0.04, 0.34, 1069.53, 1000.00, 1000.00, 1083.33
3, 1, 65.34, -0.96, 1.38, 10.46, -0.01, -0.15, 0.00, -0.03, -0.04, 0.34, 1069.52, 1000.00, 1000.00, 1083.36
3, 1, 65.34, -1.03, 0.33, 10.26, -0.00, 0.05, -0.00, -0.03, -0.04, 0.34, 1069.53, 1000.00, 1000.00, 1083.35
3, 1, 65.34, 0.19, 0.48, 8.10, 0.00, 0.18, -0.00, -0.03, -0.04, 0.34, 1069.48, 1000.00, 1000.00, 1083.40
3, 1, 65.35, -0.17, 0.81, 9.24, 0.00, -0.14, 0.00, -0.03, -0.04, 0.34, 1069.52, 1000.00, 1000.00, 1083.36
3, 1, 65.35, -2.04, 0.60, 10.80, -0.00, -0.12, 0.01, -0.03, -0.04, 0.34, 1069.53, 1000.00, 1000.00, 1083.36
3, 1, 65.36, -0.76, 0.15, 9.44, 0.00, 0.16, -0.00, -0.03, -0.04, 0.34, 1069.50, 1000.00, 1000.00, 1083.37
3, 1, 65.36, 0.98, 1.14, 8.43, -0.00, 0.11, 0.00, -0.03, -0.04, 0.34, 1069.47, 1000.00, 1000.00, 1083.38
3, 1, 65.36, -1.14, -0.19, 9.81, 0.00, -0.14, 0.00, -0.03, -0.04, 0.34, 1069.51, 1000.00, 1000.00, 1083.35
3, 1, 65.37, -1.17, 0.07, 10.06, 0.00, -0.01, -0.00, -0.03, -0.04, 0.34, 1069.51, 1000.00, 1000.00, 1083.36
3, 1, 65.37, -0.79, 0.08, 9.66, -0.00, 0.04, -0.01, -0.03, -0.04, 0.34, 1069.51, 1000.00, 1000.00, 1083.38
3, 1, 65.38, -0.16, 0.05, 9.34, -0.00, 0.03, -0.01, -0.03, -0.04, 0.34, 1070.53, 1000.00, 1000.00, 1084.38
3, 1, 65.38, -0.68, -0.50, 9.68, 0.00, -0.09, -0.01, -0.03, -0.04, 0.34, 1070.58, 1000.00, 1000.00, 1084.34
3, 1, 65.38, -1.70, 0.28, 10.99, -0.00, -0.10, 0.00, -0.03, -0.04, 0.34, 1070.57, 1000.00, 1000.00, 1084.36
3, 1, 65.39, -0.00, -0.02, 9.31, 0.00, 0.14, -0.01, -0.03, -0.04, 0.34, 1070.58, 1000.00, 1000.00, 1084.36
3, 1, 65.39, -0.27, 0.16, 9.47, 0.00, -0.08, -0.00, -0.03, -0.04, 0.34, 1070.60, 1000.00, 1000.00, 1084.34
3, 1, 65.40, -1.75, 0.42, 10.57, 0.00, -0.10, -0.00, -0.03, -0.04, 0.34, 1069.60, 1000.00, 1000.00, 1083.37
3, 1, 65.40, -0.45, 0.36, 9.75, -0.00, 0.06, -0.01, -0.03, -0.04, 0.34, 1069.63, 1000.00, 1000.00, 1083.35
3, 1, 65.40, -0.58, 0.50, 9.12, 0.00, 0.06, -0.00, -0.03, -0.04, 0.34, 1069.59, 1000.00, 1000.00, 1083.40
3, 1, 65.41, -0.05, 0.63, 9.49, 0.00, -0.04, -0.00, -0.03, -0.04, 0.34, 1069.63, 1000.00, 1000.00, 1083.37
3, 1, 65.41, -1.60, 0.18, 10.21, 0.00, -0.11, 0.01, -0.03, -0.04, 0.34, 1069.63, 1000.00, 1000.00, 1083.35
3, 1, 65.42, -1.22, 0.51, 10.45, -0.00, 0.06, 0.00, -0.03, -0.04, 0.34, 1069.61, 1000.00, 1000.00, 1083.37
3, 1, 65.42, 0.61, 0.43, 8.27, -0.00, 0.15, -0.00, -0.03, -0.04, 0.34, 1069.61, 1000.00, 1000.00, 1083.37
3, 1, 65.42, -0.93, 0.05, 10.46, 0.00, -0.18, 0.00, -0.03, -0.04, 0.34, 1069.64, 1000.00, 1000.00, 1083.33
3, 1, 65.43, -1.63, 1.24, 10.97, -0.00, -0.04, 0.02, -0.03, -0.04, 0.34, 1069.60, 1000.00, 1000.00, 1083.37
3, 1, 65.43, -0.06, 0.19, 8.51, -0.00, 0.23, -0.01, -0.03, -0.04, 0.34, 1069.58, 1000.00, 1000.00, 1083.39
3, 1, 65.44, 0.30, -0.20, 9.10, 0.00, -0.01, 0.00, -0.03, -0.04, 0.34, 1070.61, 1000.00, 1000.00, 1084.35
3, 1, 65.44, -1.93, 0.67, 10.73, 0.00, -0.14, 0.02, -0.03, -0.04, 0.34, 1070.56, 1000.00, 1000.00, 1084.39
3, 1, 65.44, -0.75, -0.15, 9.73, -0.00, 0.14, -0.00, -0.03, -0.04, 0.34, 1070.56, 1000.00, 1000.00, 1084.38
3, 1, 65.45, 0.76, 0.18, 8.36, 0.00, 0.07, -0.00, -0.03, -0.04, 0.34, 1070.58, 1000.00, 1000.00, 1084.37
3, 1, 65.45, -1.82, 0.33, 10.92, 0.00, -0.23, 0.02, -0.03, -0.04, 0.34, 1070.58, 1000.00, 1000.00, 1084.36
3, 1, 65.46, -1.00, 0.35, 10.09, -0.00, 0.13, -0.00, -0.03, -0.04, 0.34, 1069.54, 1000.00, 1000.00, 1083.40
3, 1, 65.46, 0.83, 0.00, 7.95, 0.00, 0.13, -0.00, -0.03, -0.04, 0.34, 1069.57, 1000.00, 1000.00, 1083.38
3, 1, 65.46, -1.24, 0.30, 10.20, 0.00, -0.25, 0.00, -0.03, -0.04, 0.34, 1069.59, 1000.00, 1000.00, 1083.36
3, 1, 65.47, -2.05, 0.69, 10.57, -0.00, 0.06, -0.00, -0.03, -0.04, 0.34, 1069.54, 1000.00, 1000.00, 1083.43
3, 1, 65.47, 0.85, 0.62, 8.04, -0.00, 0.20, -0.02, -0.03, -0.04, 0.34, 1069.55, 1000.00, 1000.00, 1083.42
3, 1, 65.48, -0.21, 0.23, 9.49, 0.00, -0.14, -0.00, -0.03, -0.04, 0.34, 1070.59, 1000.00, 1000.00, 1084.39
3, 1, 65.48, -2.41, 0.39, 11.01, 0.00, -0.13, 0.00, -0.03, -0.04, 0.34, 1070.58, 1000.00, 1000.00, 1084.41
3, 1, 65.48, 0.11, 0.51, 8.75, 0.00, 0.17, -0.02, -0.03, -0.04, 0.34, 1070.58, 1000.00, 1000.00, 1084.42
3, 1, 65.49, -0.36, 0.23, 9.38, 0.00, -0.08, -0.00, -0.03, -0.04, 0.34, 1070.61, 1000.00, 1000.00, 1084.39
3, 1, 65.49, -1.65, 0.70, 10.93, 0.00, -0.07, 0.00, -0.03, -0.04, 0.34, 1070.59, 1000.00, 1000.00, 1084.41
3, 1, 65.50, 0.17, 0.25, 8.84, -0.00, 0.17, -0.00, -0.03, -0.04, 0.34, 1069.58, 1000.00, 1000.00, 1083.41
3, 1, 65.50, -0.58, 0.14, 9.73, 0.00, -0.12, 0.00, -0.03, -0.04, 0.34, 1069.61, 1000.00, 1000.00, 1083.38
3, 1, 65.50, -2.02, 0.85, 10.98, -0.00, -0.04, 0.02, -0.03, -0.04, 0.34, 1069.57, 1000.00, 1000.00, 1083.43
3, 1, 65.51, 0.84, 0.13, 8.23, -0.00, 0.21, -0.02, -0.03, -0.04, 0.34, 1069.60, 1000.00, 1000.00, 1083.41
3, 1, 65.51, -0.25, -0.31, 10.10, 0.00, -0.18, 0.00, -0.03, -0.04, 0.34, 1069.64, 1000.00, 1000.00, 1083.34
3, 1, 65.52, -2.51, 0.39, 11.16, 0.00, -0.12, 0.00, -0.03, -0.04, 0.34, 1069.61, 1000.00, 1000.00, 1083.39
3, 1, 65.52, 0.18, 0.03, 9.22, -0.00, 0.19, -0.02, -0.03, -0.04, 0.34, 1069.63, 1000.00, 1000.00, 1083.39
3, 1, 65.52, -0.04, 0.01, 9.38, 0.00, -0.06, 0.00, -0.03, -0.04, 0.34, 1069.64, 1000.00, 1000.00, 1083.37
3, 1, 65.53, -1.84, 0.16, 11.10, 0.00, -0.11, 0.00, -0.03, -0.04, 0.34, 1069.63, 1000.00, 1000.00, 1083.38
3, 1, 65.54, -1.17, 0.47, 9.71, -0.00, -0.06, 0.01, -0.03, -0.04, 0.34, 1071.67, 1000.00, 1000.00, 1085.31
3, 1, 65.54, -0.68, -0.29, 9.43, 0.00, 0.04, -0.00, -0.03, -0.04, 0.34, 1071.68, 1000.00, 1000.00, 1085.28
3, 1, 65.54, 0.34, 0.08, 8.22, 0.00, 0.15, -0.00, -0.03, -0.04, 0.34, 1071.64, 1000.00, 1000.00, 1085.34
3, 1, 65.55, -1.31, 0.37, 10.32, 0.00, -0.18, 0.02, -0.03, -0.04, 0.34, 1071.65, 1000.00, 1000.00, 1085.32
3, 1, 65.55, -1.46, 0.96, 10.18, -0.00, 0.03, 0.00, -0.03, -0.04, 0.34, 1071.61, 1000.00, 1000.00, 1085.36
3, 1, 65.56, 0.74, 0.41, 8.23, -0.00, 0.19, -0.01, -0.03, -0.04, 0.34, 1070.62, 1000.00, 1000.00, 1084.35
3, 1, 65.56, -1.05, 0.96, 10.18, 0.00, -0.18, 0.02, -0.03, -0.04, 0.34, 1070.61, 1000.00, 1000.00, 1084.34
3, 1, 65.56, -1.69, 0.72, 10.30, -0.00, 0.03, -0.00, -0.03, -0.04, 0.34, 1070.59, 1000.00, 1000.00, 1084.38
3, 1, 65.57, 1.00, 0.51, 8.02, -0.00, 0.19, -0.00, -0.03, -0.04, 0.34, 1070.60, 1000.00, 1000.00, 1084.35
3, 1, 65.57, -1.14, 0.92, 10.03, 0.00, -0.18, 0.01, -0.03, -0.04, 0.34, 1070.60, 1000.00, 1000.00, 1084.36
3, 1, 65.58, -1.63, 0.62, 10.58, -0.00, -0.03, -0.00, -0.03, -0.04, 0.34, 1070.61, 1000.00, 1000.00, 1084.36
3, 1, 65.58, 0.23, 0.40, 8.54, -0.00, 0.16, -0.01, -0.03, -0.04, 0.34, 1070.61, 1000.00, 1000.00, 1084.36
3, 1, 65.58, -0.52, 0.62, 9.38, 0.00, -0.04, 0.01, -0.03, -0.04, 0.34, 1070.59, 1000.00, 1000.00, 1084.38
3, 1, 65.59, -0.94, 0.12, 9.62, 0.00, -0.03, -0.00, -0.03, -0.04, 0.34, 1070.61, 1000.00, 1000.00, 1084.37
3, 1, 65.59, -0.76, 0.23, 10.20, -0.00, -0.01, 0.01, -0.03, -0.04, 0.34, 1070.61, 1000.00, 1000.00, 1084.35
3, 1, 65.60, -1.13, 0.44, 9.56, 0.00, 0.02, -0.00, -0.03, -0.04, 0.34, 1076.58, 1000.00, 1000.00, 1090.39
3, 1, 65.60, 0.11, -0.15, 9.09, -0.00, 0.10, -0.00, -0.03, -0.04, 0.34, 1076.61, 1000.00, 1000.00, 1090.36
3, 1, 65.60, -0.22, 0.16, 9.47, 0.00, -0.01, 0.00, -0.03, -0.04, 0.34, 1076.59, 1000.00, 1000.00, 1090.38
3, 1, 65.61, -1.63, -0.43, 10.18, 0.00, -0.09, -0.00, -0.03, -0.04, 0.34, 1076.60, 1000.00, 1000.00, 1090.37
3, 1, 65.61, -0.39, -0.23, 9.76, 0.00, 0.05, -0.00, -0.03, -0.04, 0.34, 1076.62, 1000.00, 1000.00, 1090.36
3, 1, 65.62, -0.89, 0.06, 10.00, 0.00, -0.05, -0.00, -0.03, -0.04, 0.34, 1129.62, 1000.00, 1000.00, 1143.37
3, 1, 65.62, -0.87, -0.44, 10.06, -0.00, -0.00, -0.00, -0.03, -0.04, 0.34, 1129.64, 1000.00, 1000.00, 1143.35
3, 1, 65.62, -0.34, 0.05, 9.99, -0.00, 0.03, -0.00, -0.03, -0.04, 0.34, 1129.63, 1000.00, 1000.00, 1143.37
3, 1, 65.63, -0.34, 0.07, 9.62, -0.00, 0.03, -0.00, -0.03, -0.04, 0.34, 1129.62, 1000.00, 1000.00, 1143.39
3, 1, 65.63, -0.58, -0.00, 9.55, 0.00, -0.03, -0.00, -0.03, -0.04, 0.34, 1129.64, 1000.00, 1000.00, 1143.38
3, 1, 65.64, -1.02, 0.15, 10.95, 0.00, -0.11, 0.00, -0.03, -0.04, 0.34, 1146.66, 1014.15, 1010.84, 1160.34
3, 1, 65.64, -1.20, 0.12, 9.55, 0.00, 0.05, -0.00, -0.03, -0.04, 0.34, 1146.63, 1014.17, 1010.82, 1160.38
3, 1, 65.64, 0.28, 0.56, 9.26, -0.01, 0.05, 0.00, -0.03, -0.04, 0.34, 1146.64, 1014.12, 1010.88, 1160.36
3, 1, 65.65, -0.80, 0.61, 9.76, 0.00, -0.04, 0.00, -0.03, -0.04, 0.34, 1146.62, 1014.14, 1010.85, 1160.39
3, 1, 65.65, -0.92, 0.74, 9.78, -0.01, 0.03, -0.00, -0.03, -0.04, 0.34, 1146.61, 1014.15, 1010.83, 1160.42
3, 1, 65.66, 0.41, 1.08, 8.83, -0.00, 0.06, 0.00, -0.03, -0.04, 0.34, 1147.60, 1015.11, 1011.89, 1161.40
3, 1, 65.66, -1.66, 0.09, 9.77, 0.00, -0.09, 0.00, -0.03, -0.04, 0.34, 1147.61, 1015.20, 1011.80, 1161.40
3, 1, 65.66, -0.32, 0.62, 9.76, 0.00, 0.09, -0.00, -0.03, -0.04, 0.34, 1147.59, 1015.15, 1011.84, 1161.41
3, 1, 65.67, -0.06, 0.44, 8.82, -0.00, -0.00, 0.01, -0.03, -0.04, 0.34, 1147.60, 1015.15, 1011.85, 1161.39
3, 1, 65.67, -1.62, 0.02, 10.66, -0.00, -0.09, 0.00, -0.03, -0.04, 0.34, 1147.61, 1015.21, 1011.81, 1161.38
3, 1, 65.68, -0.27, 0.58, 9.11, 0.00, 0.14, -0.00, -0.03, -0.04, 0.34, 1158.57, 1026.17, 1022.84, 1172.42
3, 1, 65.68, -0.04, 0.65, 9.49, -0.00, -0.04, 0.00, -0.03, -0.04, 0.34, 1158.59, 1026.16, 1022.87, 1172.39
3, 1, 65.68, -1.73, 0.27, 10.43, 0.00, -0.05, -0.00, -0.03, -0.04, 0.34, 1158.57, 1026.21, 1022.80, 1172.42
3, 1, 65.69, 0.03, 0.14, 8.64, 0.00, 0.17, 0.00, -0.03, -0.04, 0.34, 1158.55, 1026.20, 1022.82, 1172.43
3, 1, 65.69, 0.04, 0.55, 9.04, -0.00, -0.04, 0.00, -0.03, -0.04, 0.34, 1158.55, 1026.18, 1022.85, 1172.42
3, 1, 65.70, -1.89, 0.28, 10.33, 0.00, -0.12, 0.00, -0.03, -0.04, 0.34, 1158.56, 1026.22, 1022.80, 1172.42
3, 1, 65.70, -0.10, 0.34, 9.58, -0.00, 0.09, 0.00, -0.03, -0.04, 0.34, 1158.57, 1026.19, 1022.85, 1172.40
3, 1, 65.70, -0.29, 0.91, 9.56, -0.00, -0.03, -0.01, -0.03, -0.04, 0.34, 1158.56, 1026.16, 1022.86, 1172.42
3, 1, 65.71, -1.45, 0.83, 9.82, -0.00, 0.00, 0.00, -0.03, -0.04, 0.34, 1158.53, 1026.20, 1022.80, 1172.47
3, 1, 65.71, 0.14, -0.08, 8.85, 0.00, 0.11, -0.01, -0.03, -0.04, 0.34, 1158.57, 1026.20, 1022.80, 1172.43
3, 1, 65.72, -0.78, 0.86, 9.66, -0.00, -0.10, 0.00, -0.03, -0.04, 0.34, 1158.55, 1026.18, 1022.82, 1172.45
3, 1, 65.72, -1.64, 0.24, 10.59, 0.00, -0.04, 0.00, -0.03, -0.04, 0.34, 1158.56, 1026.22, 1022.80, 1172.43
3, 1, 65.72, 0.04, 0.66, 9.12, -0.00, 0.12, -0.01, -0.03, -0.04, 0.34, 1158.55, 1026.17, 1022.83, 1172.45
3, 1, 65.73, 0.10, 0.07, 8.95, 0.00, -0.02, -0.00, -0.03, -0.04, 0.34, 1158.58, 1026.18, 1022.82, 1172.41
3, 1, 65.73, -1.62, -0.42, 11.13, 0.01, -0.20, 0.00, -0.03, -0.04, 0.34, 1158.63, 1026.21, 1022.80, 1172.36
3, 1, 65.74, -1.19, -0.07, 10.78, -0.00, 0.03, -0.00, -0.03, -0.04, 0.34, 1159.62, 1027.19, 1023.81, 1173.38
3, 1, 65.74, -0.12, 0.41, 8.98, -0.00, 0.13, -0.00, -0.03, -0.04, 0.34, 1159.59, 1027.16, 1023.82, 1173.43
3, 1, 65.74, -0.24, -0.31, 9.13, 0.00, -0.01, -0.01, -0.03, -0.04, 0.34, 1159.62, 1027.18, 1023.78, 1173.41
3, 1, 65.75, -1.36, 0.20, 9.69, 0.00, -0.09, 0.01, -0.03, -0.04, 0.34, 1159.60, 1027.18, 1023.79, 1173.43
3, 1, 65.75, -1.13, 0.23, 9.86, -0.00, 0.00, 0.01, -0.03, -0.04, 0.34, 1159.59, 1027.19, 1023.81, 1173.42
3, 1, 65.76, -0.70, 0.16, 9.95, -0.00, 0.05, 0.01, -0.03, -0.04, 0.34, 1166.58, 1034.19, 1030.82, 1180.41
3, 1, 65.76, 0.11, 1.13, 9.17, -0.00, 0.09, 0.00, -0.03, -0.04, 0.34, 1166.52, 1034.16, 1030.87, 1180.45
3, 1, 65.76, 0.19, 0.34, 8.96, 0.00, 0.03, 0.00, -0.03, -0.04, 0.34, 1166.54, 1034.19, 1030.84, 1180.43
3, 1, 65.77, -1.28, 0.44, 10.34, -0.00, -0.13, -0.00, -0.03, -0.04, 0.34, 1166.55, 1034.20, 1030.81, 1180.43
3, 1, 65.77, -0.79, 0.27, 10.16, 0.00, 0.02, -0.00, -0.03, -0.04, 0.34, 1166.57, 1034.19, 1030.82, 1180.42
3, 1, 65.78, -0.57, 0.21, 9.18, 0.00, 0.05, -0.01, -0.03, -0.04, 0.34, 1170.57, 1038.19, 1034.80, 1184.45
3, 1, 65.78, -0.63, 0.36, 9.97, -0.00, -0.07, -0.00, -0.03, -0.04, 0.34, 1170.60, 1038.16, 1034.81, 1184.43
3, 1, 65.78, -1.12, -0.08, 9.73, -0.01, -0.00, -0.00, -0.03, -0.04, 0.34, 1170.60, 1038.20, 1034.78, 1184.43
3, 1, 65.79, -0.41, 0.57, 9.03, -0.00, 0.04, 0.00, -0.03, -0.04, 0.34, 1170.59, 1038.16, 1034.81, 1184.44
3, 1, 65.79, -0.66, -1.05, 10.06, 0.00, -0.06, 0.00, -0.03, -0.04, 0.34, 1170.65, 1038.22, 1034.78, 1184.35
3, 1, 65.80, -1.42, 1.76, 10.61, -0.00, -0.07, 0.02, -0.03, -0.04, 0.34, 1169.57, 1037.12, 1033.86, 1183.45
3, 1, 65.80, -0.05, -0.21, 9.28, 0.00, 0.10, -0.00, -0.03, -0.04, 0.34, 1169.62, 1037.18, 1033.83, 1183.37
3, 1, 65.80, -0.12, 0.00, 9.65, 0.00, -0.01, 0.00, -0.03, -0.04, 0.34, 1169.62, 1037.17, 1033.84, 1183.37
3, 1, 65.81, -0.97, 0.58, 9.96, -0.00, -0.07, 0.00, -0.03, -0.04, 0.34, 1169.60, 1037.16, 1033.85, 1183.39
3, 1, 65.81, -0.99, 0.13, 9.30, 0.00, 0.04, -0.00, -0.03, -0.04, 0.34, 1169.59, 1037.19, 1033.81, 1183.41
3, 1, 65.82, -0.18, -0.11, 9.62, -0.00, -0.00, -0.01, -0.03, -0.04, 0.34, 1170.64, 1038.16, 1034.83, 1184.37
3, 1, 65.82, -0.97, 0.49, 9.59, 0.00, -0.06, -0.00, -0.03, -0.04, 0.34, 1170.63, 1038.14, 1034.83, 1184.40
3, 1, 65.82, -1.11, -0.42, 10.18, 0.00, -0.00, -0.02, -0.03, -0.04, 0.34, 1170.67, 1038.17, 1034.79, 1184.38
3, 1, 65.83, -0.46, 0.70, 9.35, 0.00, 0.01, -0.01, -0.03, -0.04, 0.34, 1170.65, 1038.10, 1034.83, 1184.42
3, 1, 65.83, -0.48, -0.79, 10.61, 0.00, -0.04, -0.01, -0.03, -0.04, 0.34, 1170.73, 1038.13, 1034.79, 1184.35
3, 1, 65.84, -0.92, 0.07, 10.00, 0.00, -0.03, 0.00, -0.03, -0.04, 0.34, 1171.70, 1039.11, 1035.80, 1185.39
3, 1, 65.84, -0.57, 0.04, 10.45, -0.00, 0.02, 0.00, -0.03, -0.04, 0.34, 1171.71, 1039.11, 1035.81, 1185.38
3, 1, 65.84, -0.59, -0.17, 8.94, 0.01, 0.05, 0.00, -0.03, -0.04, 0.34, 1171.68, 1039.13, 1035.80, 1185.40
3, 1, 65.85, -0.34, -0.64, 9.16, 0.01, -0.02, -0.00, -0.03, -0.04, 0.34, 1171.72, 1039.13, 1035.80, 1185.36
3, 1, 65.85, -1.27, -0.03, 10.90, -0.00, -0.15, 0.00, -0.03, -0.04, 0.34, 1171.74, 1039.09, 1035.83, 1185.34
